Date,Reformate Tank Volume (BBL),LHCN/HHC Tank Volume (BBL),LCN Tank Volume (BBL),CYHEX/SAT C6 Tank Volume (BBL),Alkylate Tank Volume (BBL),CC5/Dimate Tank Volume (BBL),SAT C5 Tank Volume (BBL),NC4 Tank Volume (BBL),Reformate Octane,LHCN/HHC Octane,LCN Octane,CYHEX/SAT C6 Octane,Alkylate Octane,CC5/Dimate Octane,SAT C5 Octane,NC4 Octane,Reformate Sulfur (WPPM),LHCN/HHC Sulfur (WPPM),LCN Sulfur (WPPM),CYHEX/SAT C6 Sulfur (WPPM),Alkylate Sulfur (WPPM),CC5/Dimate Sulfur (WPPM),SAT C5 Sulfur (WPPM),NC4 Sulfur (WPPM),Reformate Aromatics (VOL %),LHCN/HHC Aromatics (VOL %),LCN Aromatics (VOL %),CYHEX/SAT C6 Aromatics (VOL %),Alkylate Aromatics (VOL %),CC5/Dimate Aromatics (VOL %),SAT C5 Aromatics (VOL %),NC4 Aromatics (LV%),Reformate Benzene (VOL %),LHCN/HHC Benzene (VOL %),LCN Benzene (VOL %),CYHEX/SAT C6 Benzene (VOL %),Alkylate Benzene (VOL %),CC5/Dimate Benzene (VOL %),SAT C5 Benzene (VOL %),NC4 Benzene (VOL %),Reformate Olefins (VOL %),LHCN/HHC Olefins (VOL %),LCN Olefins (VOL %),CYHEX/SAT C6 Olefins (VOL %),Alkylate Olefins (VOL %),CC5/Dimate Olefins (LV%),SAT C5 Olefins (LV%),NC4 Olefins (LV%),Reformate RVP (PSI),LHCN/HHC RVP (PSI),LCN RVP (PSI),CYHEX/SAT C6 RVP (PSI),Alkylate RVP (PSI),CC5/Dimate RVP (PSI),SAT C5 RVP (PSI),NC4 RVP (PSI),Reformate cost ($/bbl),LHCN/HHC cost ($/bbl),LCN cost ($/bbl),CYHEX/SAT C6 cost ($/bbl),Alkylate cost ($/bbl),CC5/Dimate cost ($/bbl),SAT C5 cost ($/bbl),NC4 cost ($/bbl)
1/1/2024,129746.7,33456.1,71046.6,37236.4,100857.3,26800,12804.9,98535.9,86.6,85.15,75.3,75.45,92,90.3,87.2,109.2,0.3,2.2,3.5,0.3,2.7,39,0.7,1,56.4,50.7,15.9,9.6,0.7,0.2,0.3,0,0,0.2,1.5,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,61.3,0.1,0.5,0.77,0.97,4.64,5.03,4.47,15.21,19.57,39.2,155,80,70,80,165,100,60,35
1/2/2024,130162.2,32166.8,68448.6,33708.4,100608.5,26900,10483.1,89092,86.6,85.15,75.3,75.45,92,90.3,87.2,109.2,0.3,2.2,3.5,0.3,2.7,39,0.7,1,56.4,50.7,15.9,9.6,0.7,0.2,0.3,0,0,0.2,1.5,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,61.3,0.1,0.5,0.77,0.97,4.64,5.03,4.47,15.21,19.57,39.2,155,80,70,80,165,100,60,35
1/3/2024,132129.6,41506.5,73949.4,36088.6,91956.2,29300,14506.2,90451.6,86.6,85.15,75.3,75.45,92,90.3,87.2,109.1,0.3,2.2,3.5,0.3,2.7,39,0.7,1,56.4,50.7,15.9,9.6,0.7,0.2,0.3,0,0,0.2,1.5,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,61.3,0.1,0.5,0.77,0.97,4.64,5.03,4.47,15.21,19.57,38.97,155,80,70,80,165,100,60,35
1/4/2024,138901.6,49618.3,74537,40549.6,101089.5,33300,18731.1,92228.6,86.6,85.15,75.3,75.45,92,90.3,87.2,109.1,0.3,2.2,3.5,0.3,2.7,39,0.7,1,56.4,50.7,15.9,9.6,0.7,0.2,0.3,0,0,0.2,1.5,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,61.3,0.1,0.5,0.77,0.97,4.64,5.03,4.47,15.21,19.57,38.8,155,80,70,80,165,100,60,35
1/5/2024,145690.8,48265.5,55174.7,39877.3,110299.7,31600,22836.3,94246.1,86.6,85.15,75.3,75.45,92,90.3,87.2,109.1,0.3,2.2,3.5,0.3,2.7,39,0.7,1,56.4,50.7,15.9,9.6,0.7,0.2,0.3,0,0,0.2,1.5,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,61.3,0.1,0.5,0.77,0.97,4.64,5.03,4.47,15.21,19.57,38.8,155,80,70,80,165,100,60,35
1/6/2024,145460.5,44088,46951.7,19160.6,107985.8,31500,26732,95331.1,86.8,85.25,75.25,75.45,92,90,87.25,109.1,0.3,2.2,2.7,0.3,2.7,39,0.6,1,57,50.9,16.5,9.6,0.7,0.2,0.3,0,0,0.2,1.6,1.2,0,0.1,0.3,0,0.5,1.3,0.7,0,1.8,59,0.1,0.5,0.66,0.97,4.88,5.03,4.47,15.35,20.08,38.8,155,80,70,80,165,100,60,35
1/7/2024,145537,39279.6,46216.7,14862.5,106978.5,30200,30015.1,96122.7,86.85,87,75.2,75.95,91.9,89.85,87.25,109.1,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.8,155,80,70,80,165,100,60,35
1/8/2024,146967.3,39967.5,51643.9,18170.4,103343.7,32200,30856.8,97538.5,86.85,87,75.2,75.95,91.9,89.85,87.25,109.1,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.8,155,80,70,80,165,100,60,35
1/9/2024,149089.2,41138.5,53814.2,19212.1,112202.7,33700,33734,99749.4,86.85,87,75.2,75.95,91.9,89.85,87.25,109.1,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.8,155,80,70,80,165,100,60,35
1/10/2024,150328.2,44423.9,59485.3,23601.3,121418.2,36500,35182.9,101756.8,86.85,87,75.2,75.95,91.9,89.85,87.25,109,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.74,155,80,70,80,165,100,60,35
1/11/2024,143282.3,43230.9,59605.6,23743.8,126880.6,37000,35027,102801.3,86.85,87,75.2,75.95,91.9,89.85,87.25,109,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.7,155,80,70,80,165,100,60,35
1/12/2024,136117.1,50598.2,59470,23105.4,129670.8,30800,36841.9,100772.7,86.85,87,75.2,75.95,91.9,89.85,87.25,109,0.3,1.7,2.2,0.3,2.5,39,0.6,1,57.3,54.9,16.9,10.5,0.7,0.2,0.3,0,0,0.2,1.6,1.3,0,0.1,0.3,0,0.5,0.8,0.7,0,0.8,57.7,0.1,0.5,0.61,1,5.01,5,4.53,15.42,20.42,38.7,155,80,70,80,165,100,60,35
1/13/2024,127033.4,51980.5,60695.4,19165.4,107563,25400,35153.2,94986.7,86.75,86.95,75.3,75.95,91.85,89.8,87.05,109,0.3,1.6,1.2,0.3,2.5,39,0.7,1,57.2,54.8,16.9,10.1,0.7,0.2,0.2,0,0,0.2,1.7,1.3,0,0,0.2,0,0.5,0.8,0.7,0,0.7,56.1,0.2,0.5,0.6,1.01,4.89,5.02,4.53,15.71,19.94,38.7,155,80,70,80,165,100,60,35
1/14/2024,117148.8,44799.1,54628.6,13400.1,107615,21700,32742.9,95478.4,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,38.7,155,80,70,80,165,100,60,35
1/15/2024,113740.3,48581.3,59756.2,16409.8,107281.3,22200,33687.4,95864.2,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,38.7,155,80,70,80,165,100,60,35
1/16/2024,117546,56070.1,69198.3,22360,104065.8,24800,35683.9,97098.2,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,38.7,155,80,70,80,165,100,60,35
1/17/2024,118368.9,56369.1,71872,25813.5,111357,25100,36927.3,98291.8,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109.05,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,39.45,155,80,70,80,165,100,60,35
1/18/2024,118039,50642.7,65312.9,23947,116364.6,22900,37138.8,98913.1,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109.05,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,40.2,155,80,70,80,165,100,60,35
1/19/2024,126546.2,51296.3,63313.1,20445.6,113092.1,22400,38020.3,98542,86.7,86.85,75.35,75.8,91.6,89.8,86.9,109.05,0.3,1.3,0.8,0.3,2.5,39,0.8,1,57.2,54.4,16.9,8.9,0.7,0.2,0.2,0,0,0.2,1.8,1.2,0,0,0.2,0,0.5,0.7,0.7,0,0.4,55.5,0.3,0.5,0.59,1.05,4.84,5.11,4.54,15.83,19.65,40.2,155,80,70,80,165,100,60,35
1/20/2024,131926.2,55522.5,67721.9,23280,107978,22100,38422.7,98124.1,86.75,86.7,74.75,75.6,91.6,90.55,86.5,109.05,0.3,1.3,0.7,0.3,2.4,39,0.6,1,57.5,53.9,16.5,8.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,0.8,0.7,0,0.3,52.3,0.2,0.5,0.68,1.04,4.86,5.09,4.47,16.36,19.59,40.2,155,80,70,80,165,100,60,35
1/21/2024,136769.9,54404.6,70565.1,24387.2,116449.8,21300,38175.6,98349.9,86.8,86,74.45,75,91.7,90.95,86.3,109.05,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,40.2,155,80,70,80,165,100,60,35
1/22/2024,144512.5,59921.1,76699,28487.8,120242.9,21200,38832.6,98442.1,86.8,86,74.45,75,91.7,90.95,86.3,109.05,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,40.2,155,80,70,80,165,100,60,35
1/23/2024,152891.9,70378.8,87815.6,34563.3,117382.9,23600,39827.4,98767.3,86.8,86,74.45,75,91.7,90.95,86.3,109.05,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,40.2,155,80,70,80,165,100,60,35
1/24/2024,156733.6,70150.9,90280.1,37700.7,122234.4,24600,40674,98862.9,86.8,86,74.45,75,91.7,90.95,86.3,108.95,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,39.07,155,80,70,80,165,100,60,35
1/25/2024,163665.8,74444.4,94864,42887.4,125165.5,27500,42702.9,98597,86.8,86,74.45,75,91.7,90.95,86.3,108.9,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,38.5,155,80,70,80,165,100,60,35
1/26/2024,171529.3,79434.7,95845.5,40456.8,127884.5,28800,43415.6,99132.8,86.8,86,74.45,75,91.7,90.95,86.3,108.9,0.3,1.3,0.7,0.3,2.2,39,0.5,1,57.6,52.2,16.3,8.8,0.7,0.1,0.2,0,0,0.3,1.6,1.3,0,0.1,0.2,0,0.5,1,0.7,0,0.1,50.7,0.1,0.5,0.73,1.01,4.87,5.03,4.21,16.62,19.56,38.5,155,80,70,80,165,100,60,35
1/27/2024,170539.5,73958.6,87475.3,33080.8,121064.1,26800,41913.6,100312.1,86.1,85.8,74.05,75,91.7,91.2,86.3,108.9,0.3,1.4,0.6,0.3,2.2,39,0.5,1,57.3,52,15.9,9.9,0.7,0.1,0.2,0,0,0.3,1.6,1.2,0,0.1,0.2,0,0.5,1.1,0.7,0.1,0.1,51.7,0.1,0.5,0.74,1.02,4.74,4.91,4.24,16.72,19.45,38.5,155,80,70,80,165,100,60,35
1/28/2024,160668,70005.5,80584.6,34231.8,120577.5,25800,40767.2,101403.6,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.9,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.5,155,80,70,80,165,100,60,35
1/29/2024,153588.3,77171.1,81856.3,41234,105030.9,24800,40943.5,102144.9,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.9,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.5,155,80,70,80,165,100,60,35
1/30/2024,148090.1,87873.7,87657.3,50809.6,113562.3,27100,43312.5,102314.3,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.9,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.5,155,80,70,80,165,100,60,35
1/31/2024,141475,87532.3,88473.2,54178.4,119670.5,28900,42477.4,102044.3,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.95,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.57,155,80,70,80,165,100,60,35
2/1/2024,137062.1,89602.9,92894.9,55286.4,125928.2,31900,42110.5,101713.6,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.95,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.6,155,80,70,80,165,100,60,35
2/2/2024,128328.6,83395.5,86756.5,46843.9,128088.5,31200,38752.9,101296.8,85.6,85.1,73.75,74.9,91.7,91.4,86.3,108.95,0.3,1.8,0.5,0.3,2.1,39,0.5,1,57,51,15.5,14.3,0.6,0.1,0.2,0,0,0.3,1.5,1,0,0.1,0.2,0,0.5,1.4,0.7,0.4,0.3,52.4,0.1,0.5,0.75,1.08,4.64,4.45,4.36,16.79,19.36,38.6,155,80,70,80,165,100,60,35
2/3/2024,126075.1,76610,81871.6,39416,124919.4,29000,35463,101364.5,85.8,85.1,73.65,74.95,91.7,90.95,86.5,108.95,0.3,1.9,0.7,0.3,2.2,39,0.5,1,57.1,51,15.2,13.5,0.7,0.1,0.2,0,0,0.2,1.6,1,0,0.1,0.2,0,0.5,1.4,0.7,0.3,0.2,53.9,0.1,0.5,0.71,1.2,4.64,4.53,4.49,16.19,19.78,38.6,155,80,70,80,165,100,60,35
2/4/2024,130897.9,80148.7,83992.3,38689.4,113697.2,28800,33970,101677.6,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.95,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.6,155,80,70,80,165,100,60,35
2/5/2024,135151.2,78290,84440.7,37217.5,119235.6,28900,31885.3,95596.5,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.95,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.6,155,80,70,80,165,100,60,35
2/6/2024,137103.5,81129.1,86040,37415.9,111619.8,26700,30007.9,88649.1,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.95,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.6,155,80,70,80,165,100,60,35
2/7/2024,137767.5,74053.3,77498.1,28947.1,106091.8,24200,25623.7,88669.1,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.9,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.53,155,80,70,80,165,100,60,35
2/8/2024,139500.2,72536.1,80348.9,31319.7,111438.7,25000,23692.3,89267.9,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.9,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.5,155,80,70,80,165,100,60,35
2/9/2024,147707.5,84948.5,91487.2,40305.5,106503.2,29500,25931.5,90047.4,85.85,85.2,73.6,75.1,91.7,90.65,86.7,108.9,0.3,2.2,0.9,0.3,2.4,39,0.5,1,57.1,51.1,15,10.8,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.8,0.1,0.5,0.68,1.63,4.64,4.82,4.92,15.83,20.07,38.5,155,80,70,80,165,100,60,35
2/10/2024,151235.3,87586.6,95162.2,43946.3,110830.7,31500,24768.1,82715,86.05,85.15,73.45,75.2,91.7,90.45,87.15,108.9,0.3,2.2,0.9,0.3,2.6,39,0.5,1,57.3,51,14.8,10.7,0.7,0.1,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56,0.1,0.5,0.64,1.45,4.51,4.87,4.78,15.64,19.58,38.5,155,80,70,80,165,100,60,35
2/11/2024,155640.8,90993,101163.7,48213.8,117033.6,34300,24604.2,82203.4,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/12/2024,156090,91066.6,101835.5,50949.6,122247.5,34300,23663.7,83845.6,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/13/2024,159621.3,100223.9,104985.5,55857,117850.9,33400,24946.9,86228.2,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/14/2024,159555.4,92339.2,91716.2,43293,118000.3,29600,22014.5,88627.4,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/15/2024,166628.7,95934.5,97836.6,46872.5,125979.7,32700,22181.8,86887,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/16/2024,165867.8,94438.3,101286.1,50951.5,129773.1,33500,20919.1,84874.8,86.2,85,73.4,75.45,91.7,90.35,87.4,108.9,0.3,2.3,0.9,0.3,3.3,39,0.5,1,57.4,50.9,14.6,10.3,0.8,0.2,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.3,0.7,0,0,56.5,0.1,0.5,0.62,0.93,4.44,5.01,4.37,15.55,19.35,38.5,155,80,70,80,165,100,60,35
2/17/2024,156830.9,99478.2,105424.2,56641.2,119927.6,35900,21596.6,86019.3,86,84.75,73.35,75.15,91.65,89.7,87.5,108.9,0.3,2.2,0.8,0.3,2.9,39,0.5,1,56.9,50.5,14.6,11,0.8,0.2,0.2,0,0,0.2,1.6,1.2,0,0.1,0.2,0,0.5,1.3,0.7,0,0,54.4,0.2,0.5,0.63,0.91,4.49,4.83,4.41,15.32,19.4,38.5,155,80,70,80,165,100,60,35
2/18/2024,145477.1,97663.6,105495.3,53805.8,119912.5,36900,20953.5,87087.7,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.9,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.5,155,80,70,80,165,100,60,35
2/19/2024,132878.3,97172.7,108204.8,57336.6,119600.9,39000,20645,88357.2,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.9,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.5,155,80,70,80,165,100,60,35
2/20/2024,113907.6,90691.3,102258.7,52148,121170.3,36100,18051.8,89316.9,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.9,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.5,155,80,70,80,165,100,60,35
2/21/2024,102622.1,92610.6,107720.8,57813.3,121391.1,37300,19308.4,86176.3,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.8,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.36,155,80,70,80,165,100,60,35
2/22/2024,87355.2,90004.4,109447.6,60973.4,119119.5,34800,20656.3,72796.2,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.8,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.3,155,80,70,80,165,100,60,35
2/23/2024,73926.2,88109,109398.7,60088.1,114813.3,31000,23162.2,61741.9,85.95,83.75,73.35,74.25,91.55,89.4,87.5,108.8,0.3,2,0.8,0.3,1.5,39,0.5,1,56.8,49.2,14.6,13.2,0.8,0.2,0.2,0,0,0.2,1.6,0.8,0,0.2,0.2,0,0.5,1.3,0.7,0,0,53.4,0.3,0.5,0.63,0.85,4.51,4.22,4.55,15.22,19.42,38.3,155,80,70,80,165,100,60,35
2/24/2024,67741.8,86570,107556.9,59500,100646.7,29300,26087.7,59647.2,85.7,83.7,73.05,74.3,91.5,88.95,86.95,108.8,0.3,3.4,0.8,0.3,1.8,39,0.6,1,56.8,49,14.6,13.3,0.8,0.2,0.2,0,0,0.2,1.8,0.8,0,0.2,0.2,0,0.5,1.2,0.7,0,0,51,0.2,0.5,0.63,0.9,4.57,4.2,4.55,15.21,19.44,38.3,155,80,70,80,165,100,60,35
